DW_ENDERECO;address_number;city;country;customer_address_1;customer_address_2;customer_address_3;customer_address_4;state;zip_code
d609a90f28d290c19dd9ccabbac5c2c95f39285a30dc69e9f2b146eab967dc2b;10015495;Kansas City;US;Attention:  Accounts Payable;686 South Adams;Não Informado;Não Informado;KS;66105
19e252b3b6db105e2ec54101d1204f6f39e05c79e3263f73e38643c8f14dee4a;10007121;St Louis Park;US;5711 West 36th Street;Não Informado;Não Informado;Não Informado;MN;55416
9e991c9e5dcfcf6797a80d10d6aba678045b280391e4a95178e3078f7c0d9461;10020639;Tulsa;US;PO Box 3445;Não Informado;Não Informado;Não Informado;OK;74101-3445
433de7bd5344a0065fb08bf8e2d79bf8bb6b67a8c9a48cafd1789373c20fe4da;10026299;Dallas;US;334 North Hall Street;Não Informado;Não Informado;Não Informado;TX;75226
6922f14106f074825b8d9b05ae7ff6068c23c9f42da80d10e8dcf4d9c4704bbd;10011052;"";"";"";"";"";"";"";""
7b27fb8cbc7b15cb099e2e4b608d33c2a4492036e1a0f1442fdb21762d4f31fc;10026291;Poplar Bluff;US;1880 N Westwood;Não Informado;Não Informado;Não Informado;MO;63901
cd415b2a0d0ea12ebbda710731a9708b6cd8634684d186d8d4d36b7c1a81387d;10009697;Orlando;US;4455 Dardanelle Drive;Não Informado;Não Informado;Não Informado;FL;32808
5e119118c7ed235e554b8bc1eca6ee5aa262d55252bf7da129a90da55e62e0cf;10009631;Corona;US;1477 Davril Circle;Não Informado;Não Informado;Não Informado;CA;92880
79f41f4eec8ac29656ca8343cd88fbbefbbada4251896812a7bcef45de3b30b4;10002709;Albany;US;PO Box 99;Não Informado;Não Informado;Não Informado;OR;97321
abfd731196b1cffbf6ee6b9fcc394c0143bb198dfecf00265e68f5df9a485d29;10025049;Milwaukie;US;13270 SE Pheasant Court;Não Informado;Não Informado;Não Informado;OR;97222
c2ef774285ea9871e336d07c3e3f40c232a6977947412d83ab96b0cf13cf9fd0;10010882;"";"";"";"";"";"";"";""
6fc94f37fb6ad00c1c68f122c32a4078f6a82699735b935d0ce5d6d7a84d3359;10013080;"";"";"";"";"";"";"";""
74c3a52866158b7347178cdb29f093ce35b4fc485730ccd287272b81d0a42526;10024924;"";"";"";"";"";"";"";""
4dc411c65cac3ab5bc6dc038421792cdb2def90400a41c28ec8dae10abd896a2;10020663;Sparks;US;540 South Rock Boulevard;Não Informado;Não Informado;Não Informado;NV;89431
f2767262e868a5ee785316f3ba9e1310ac23342b4fe08473126810a2a744f819;10018603;Dubai;UK;PO Box 12932;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado
d4e750df30c52de8e63e5059970e2ea8e7937847fb52430e8828798237319c83;10004245;Portland;US;4747 N Channel Ave;Não Informado;Não Informado;Não Informado;OR;97208-3591
0a073eb1f5dd3d9b882cbd820a6e56f8c06b261a4d5050eb0e5ce781554b7efd;10016047;Nashville;US;975 Main Street;Não Informado;Não Informado;Não Informado;TN;37206
0d4f3a997a1c574c31bf3bb803cab7ba8bbe9737e8e84704e948bf08ada0fe8a;10009985;West Jordan;US;PO Drawer 40;Não Informado;Não Informado;Não Informado;UT;84084
805a4f806e49cc54a51e06eaf5c747cfbcca170f8aa5016d08733e5eb7e3dfe9;10004302;Baton Rouge;US;9555 Airline Highway;Não Informado;Não Informado;Não Informado;LA;70815
a88fa3b592d290f9ebfd789ee7014666a85dbee895b68f3fd49ee5629a21606b;10011198;Framingham;US;703 Waverly Street;Route 135;Não Informado;Não Informado;MA;1702
7cbab6d149b6ce3718360239db63251c28f0454a9239c8b3b923f2f26cdc9bd5;10025560;Cramerton;US;125 Hampton Ct.;Não Informado;Não Informado;Não Informado;NC;28032
a9b7b5dfd764f1ef896899a76de0ebd0fdb2b7698478c508b3bdeaeae1410015;10009662;West Point;US;610 Garfield Avenue;Não Informado;Não Informado;Não Informado;PA;19486
f25dc91c554d725b7d24bcfc067db366037b393601fc12e59dbd0da539d484dd;10022423;Cincinnati;US;12110 Best Place;Não Informado;Não Informado;Não Informado;OH;45241
e5fe87443b4ca7567bebe8eea9c11e16219a1d810360cd0f089131a6d5b3aeb5;10022167;Georgetown;AU;PO Box 10361;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado
3e988487d8c5d3bd3516bea7367ca8515ed6d4f838cdffb3e9142b54ecbcf785;10017054;Newport;US;7640 North Telegraph;Não Informado;Não Informado;Não Informado;MI;O
1c83289779bdd21ca16074b72280710e74101bfed781edaa556abaaafcfe1c30;10025269;Overland Park;US;Attention  Accounts Payable Department;PO Box 12990;Não Informado;Não Informado;KS;66282-2990
7fe2c90ac061ab5c5828360a109bf7a2d41ede68d6be94c3184f90d383cf11de;10002150;"";"";"";"";"";"";"";""
43587d22a87573db7a093049e88d9b579ece6fbb9df8c491e685ad402a85ee59;10025022;West Midlands;UK;Bromley St Lye Stourbridge;Não Informado;Não Informado;Não Informado;Não Informado;DY9 8HS
1dd5f51cf594f0ee852aec5d7e0d8c6c3f00b8856a70cbe295f330e848248777;10009645;"";"";"";"";"";"";"";""
6ee8e29328054b3b3a1844fbe099794e6f223be97decb9bf5cde98a62119429e;10013039;"";"";"";"";"";"";"";""
fa81ad218643508184fb5ac9c59dbcce7dd79f993fb7c2c3e049c2b8cf33ea8e;10011724;Ingersoll;CA;300 Ingersoll Street;PO Box 1005;Não Informado;Não Informado;ON;N5C 4A6
537fc2a964463687195aee8df0751ceba909d7612a80af3ef76a930fea88c20a;10004602;"";"";"";"";"";"";"";""
d55d1684c4fd8d5d574895b4725bd0dcefdd2a7c459333ea7b88e403d8f51c84;10021297;"";"";"";"";"";"";"";""
78e3ae017c6447e378945bc8c05dd78b933d9a8a1a6e3ae99d8c671c7485c75c;10023235;Houston;US;7600 South Santa Fe;Não Informado;Não Informado;Não Informado;TX;77061
2b69e392b63cf32241fefb9de6521672d6304dfdc0d374f17b97058491dfe0b3;10026365;"";"";"";"";"";"";"";""
88eb87620d37074b89a91459a586dfb56456ad3cc740f06753ec3856416d3357;10009863;Beijing 100088;UK;PO Box 065;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado
a587523c926ac6e8c702ca18896c1bec42c09363e54a2b17c922573310110b79;10022678;Richmond;US;PO Box 24217;Não Informado;Não Informado;Não Informado;VA;23224
0129bd0a2f0d8c823619ea124c9d705d6a0ab2fb320ff5c2f5c85e9497a8429d;10024541;Bedford;US;Americas Body Company;PO Box 46539;Não Informado;Não Informado;OH;44146
f62b7abe121dfbabc18d3ad62bf096fcb22bfaa91c4ee13f084fa92f4ed72442;10025291;Dover;US;217 West 3rd Street;Não Informado;Não Informado;Não Informado;OH;44622
cd15ef4aaa830f68b51e6aafa7b11ec77cda16a3d6731917d2054bd6d7e460a3;10024499;Houston;US;8302 Jet Pilot;Não Informado;Não Informado;Não Informado;TX;77075
3434e2981a2d62e38af6ed8d6477b34fa4872d968f8b5064c4f11317b6bfab8c;10006848;Fredericksburg;US;1101A Potomac Avenue;Não Informado;Não Informado;Não Informado;VA;22405
6f3243d467d80d2eca5ccaf7353fc64904ddd9fe35b17c48f85f0dffd2a80d4f;10020515;"";"";"";"";"";"";"";""
d8232b81a2d43e0761b91db8d7ee0e84766c7655b361fb1080588182dd92008f;10012885;"";"";"";"";"";"";"";""
ccf5b11f8f9c4ad5d0512047055d3a22cd893df6a9fbcd20f57114cab2aca0d6;10021422;Brea;US;3251 East Imperial Highway;Distributor #1111190;Não Informado;Não Informado;CA;92621
613483d70330c480683bfeaad4e4ad5550bfc7e856c3889ae5fdb110fbcac370;10010897;Whitehouse;US;PO Box 588;Não Informado;Não Informado;Não Informado;TN;37188
de906a45ab6070ca9a4f935f36a7e1ced167b272d58e9e5e860a925b5d1cdc2c;10020306;"";"";"";"";"";"";"";""
b35f6576f8da0bfb749ebc30f152c375cf63a4c3f5f18ad595864530e02fe3c8;10021006;"";"";"";"";"";"";"";""
9d2b02bce263eee681e5fe2c37a5bb3efdb9e930bf2d44a0822fb0c68eecc60e;10000481;Chicago;US;Box 5516;Não Informado;Não Informado;Não Informado;IL;60680
45675d8ffd8493c7248ab1f9fab8f35640fb75fd0a3fea82bad3acdef7bc830a;10017036;Eagan;US;580 Yankee Doodle Rd Ste 1200;Não Informado;Não Informado;Não Informado;MN;55121
a08fe59fcfb77e657367c70b5b06bd4cbfa5187f5ca1fc94caab69e1be9785dd;10002136;"";"";"";"";"";"";"";""
a495affd2dbff1b649615fcbb0c9ecda2c914eb61b88344b82e93bedfdfabb1f;10025086;"";"";"";"";"";"";"";""
689618f95e996aa3eb33fceacd310b09643bb96ab6e005b047f4acc5d1de6793;10022456;Rancho Cordova;US;3340 A Sunrise Boulevard;Não Informado;Não Informado;Não Informado;CA;95742-7316
570d4f0662485383accf69ce53d0a7eec664e35ec0be53e67266c433162a694a;10018580;Beaumont;US;PO Box 790;Não Informado;Não Informado;Não Informado;TX;77704
f0415f099a8fd81f9e0a8ecc1a63d552cae9e6bd439341ed802018843b8da0f4;10023759;Birmingham;US;106 B David Green Road;Não Informado;Não Informado;Não Informado;AL;35244
4063ae08587a33e668782a74ca49a4c2bbebf15262a914d6ab1dde75dd923977;10019897;El Paso;US;7210 Gateway East;Não Informado;Não Informado;Não Informado;TX;79915
70a2fb5e84bb93543d3851b339b599685dda2224cd327d61170388683a96e1a6;10025052;Songtan SI;AU;150-3 Chilkei-Dong;Não Informado;Não Informado;Não Informado;Não Informado;459-050
66f65942eed11da37f4bbc21e54fcc474374d7753485c73826a0dff08a936dc6;10023757;"";"";"";"";"";"";"";""
df39e275af339bc88b00f7d33ba8e9a07cee0144974a2c8e6d5650244ab226e3;10009156;Attica;US;DBA Badlands Off Road Park;3968 North Xavier Road;Não Informado;Não Informado;IN;47918
d31b51d77be153bf41e3eb2aebbec3699849b8338204a276158c20b29e418b81;10019150;Jacksonville;US;Jacksonville PDC #21;Attention  Accounts Payable;PO Box 23017;Não Informado;FL;32241-3017
03f66cfea8ccc0b626c3611757482b3e8aad7f6844c5ccb66579d87cac8c7106;10001818;"";"";"";"";"";"";"";""
70555715293447cbb0626ed4fe4bc7560bbbb2af4e62c82e8d48a0c1980219ca;10020662;Jakarta Utara;AU;Kelapa Gading Kirana;Blok H13 Number 30-31;Não Informado;Não Informado;Não Informado;Não Informado
bf0f3192616feb76e2e08179642f5ab8d04be4906d187781f42daab7844c8481;10002144;"";"";"";"";"";"";"";""
84cde7173d2e34bbcfabcefae751a7c924c3e9d586cd69b8b3132bcfe7beccc9;10025039;Mentor;US;9049 Tyler Blvd.;Não Informado;Não Informado;Não Informado;OH;44060
669c7b6dda42f0b788d6d5697ab4204f796a8fe96709ae90d78568ce807531de;10021977;Overland Park;US;Attention  Accounts Payable Department;PO Box 12990;Não Informado;Não Informado;KS;66282-2990
124b26b3997ed560298c320de82e51e32dca1179b9585055ce4a8ca5af309041;10026081;Bremen;UK;Weser Ems Strasse 2-4;Não Informado;Não Informado;Não Informado;Não Informado;D-28390
a053afba5b8120c65e10d69a3dd02806c49623db7e816688023b11c775e13496;10011734;Atlanta;US;PO Box 19858 Station N;Não Informado;Não Informado;Não Informado;GA;30325-0858
